Asteroid_Name,Status,Exclusion_Reason,Taxonomic_Type,Density_Source,Library_Used,RMSE_Fit,Chi2_Reduced,Band_I_Depth,Band_II_Depth,BAR_Approx,Space_Weathering_Slope_S,Space_Weathering_Slope_Err,Grain_Density_gcm3,Grain_Density_Uncertainty,Bulk_Density_gcm3,Bulk_Density_Uncertainty,Macroporosity,Macroporosity_Uncertainty,Macroporosity_Status,Abund_Diopside_HighCa,Err_Diopside_HighCa,P16_Diopside_HighCa,P84_Diopside_HighCa,Abund_Dolomite_Carbonate,Err_Dolomite_Carbonate,P16_Dolomite_Carbonate,P84_Dolomite_Carbonate,Abund_Magnetite_Fe3O4,Err_Magnetite_Fe3O4,P16_Magnetite_Fe3O4,P84_Magnetite_Fe3O4,Abund_Plagioclase_Anorthite,Err_Plagioclase_Anorthite,P16_Plagioclase_Anorthite,P84_Plagioclase_Anorthite,Abund_Clinopyroxene_Augite,Err_Clinopyroxene_Augite,P16_Clinopyroxene_Augite,P84_Clinopyroxene_Augite,Abund_Olivine_Fo90_Mg,Err_Olivine_Fo90_Mg,P16_Olivine_Fo90_Mg,P84_Olivine_Fo90_Mg,Abund_Pigeonite_LowCa,Err_Pigeonite_LowCa,P16_Pigeonite_LowCa,P84_Pigeonite_LowCa,Abund_Orthopyroxene_En86,Err_Orthopyroxene_En86,P16_Orthopyroxene_En86,P84_Orthopyroxene_En86,Abund_Mg_Al_Spinel,Err_Mg_Al_Spinel,P16_Mg_Al_Spinel,P84_Mg_Al_Spinel,Abund_Troilite_FeS,Err_Troilite_FeS,P16_Troilite_FeS,P84_Troilite_FeS,Abund_Olivine_Fa50_Fe,Err_Olivine_Fa50_Fe,P16_Olivine_Fa50_Fe,P84_Olivine_Fa50_Fe,Abund_Iron Powder,Err_Iron Powder,P16_Iron Powder,P84_Iron Powder,Abund_Water_Ice_H2O,Err_Water_Ice_H2O,P16_Water_Ice_H2O,P84_Water_Ice_H2O,Abund_Phyllosilicate_Serpentine,Err_Phyllosilicate_Serpentine,P16_Phyllosilicate_Serpentine,P84_Phyllosilicate_Serpentine,Abund_Carbonaceous_Matrix,Err_Carbonaceous_Matrix,P16_Carbonaceous_Matrix,P84_Carbonaceous_Matrix,Abund_Saponite_Smectite,Err_Saponite_Smectite,P16_Saponite_Smectite,P84_Saponite_Smectite,Abund_Magnesite_Carbonate,Err_Magnesite_Carbonate,P16_Magnesite_Carbonate,P84_Magnesite_Carbonate,Abund_Epsomite_Mg_Sulfate,Err_Epsomite_Mg_Sulfate,P16_Epsomite_Mg_Sulfate,P84_Epsomite_Mg_Sulfate,Abund_Cronstedtite_FePhyllosilicate,Err_Cronstedtite_FePhyllosilicate,P16_Cronstedtite_FePhyllosilicate,P84_Cronstedtite_FePhyllosilicate
152931 (2000 EA107),Analyzed,None,Q,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0009629488789316969,1.068804602618856,0.24669020300088262,0.06849248146013087,0.277645729854484,-0.0007482931416121813,0.00021148501228411903,4.0108605230148235,0.02548417187150429,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.15313117888432412,0.00755607798666805,0.14183587093826336,0.1558095960768845,0.15088330814510245,0.010398021563031072,0.1436683445661625,0.16407248931662183,0.0,0.0,0.0,0.0,0.0,0.0020815977679368744,0.0,0.0,0.0,0.0,0.0,0.0,0.12505917810125367,0.014180144853826002,0.12399998169280375,0.1503631962687523,0.16328298923696602,0.006208707869063068,0.15324615850729834,0.16558605061259174,0.09884735484741955,0.0057997236625313715,0.0916416719830107,0.10273009386119662,0.11973977416932285,0.006533263531254751,0.1111709004383469,0.1232821076280127,0.021560748320036193,0.0052509745989302095,0.015904478952117978,0.02694706668473238,0.1674954682955751,0.006266636061759946,0.1570265506666324,0.17003257074434933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339 Dorothea (A892 SC),Analyzed,None,K,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008005212296907134,0.9236421749002944,0.07147014952523023,0.0,0.0,-0.0010833690499159267,0.0001886343996867124,4.036080154840552,0.022542050082734754,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.17648714084143516,0.006325760759911155,0.1645099066346989,0.17831600722342095,0.21509606164265255,0.0084147043159599,0.20489727445417252,0.22199280758782589,0.0,0.0,0.0,0.0,0.0,0.002080272659814301,0.0,0.0,0.0,0.0,0.0,0.0,0.1586127628642508,0.012044211890070256,0.16245256578669354,0.18705479590820842,0.21762767468739275,0.006779183605048605,0.20439826259639832,0.21820852863520387,0.0,0.0025613727802943163,0.0,0.0,0.0,0.008066098965508778,0.0,0.012809671447380098,0.0,0.002848051551390121,0.0,0.005384118078576273,0.23217635996426875,0.007271055748971659,0.21700561118846404,0.2316851076115782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141 Lumen (A875 AA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 6.95 +/- 4.93 g/cm3),Ch,SiMDA Substring Match,N/A,,,,,,,,,,6.95,4.93,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631 Philippina (A907 FD),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0006767091929778448,0.9998881303858383,0.09996545877033214,0.043141865323663375,0.4315677220346741,-0.0009388078415865617,0.00021538699224938213,3.9857353360499563,0.01973571684360023,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.000848485698491739,0.0,0.0,0.20243017086843224,0.006319198906796527,0.19207513879438742,0.20364448939475557,0.20856248428242954,0.009164745030316408,0.19454762303363432,0.21228750283572584,0.0,0.0,0.0,0.0,0.0,0.0017631525618769734,0.0,0.0,0.0,0.0,0.0,0.0,0.1526358972786207,0.012226909215236973,0.15357231382945336,0.1757823366948474,0.21137478790911896,0.006131823543395114,0.19918461296853718,0.21141369379534286,0.0,0.005378547633903169,0.0,0.005216148020104446,0.0,0.009007736726512719,0.0,0.01811032317985547,0.0,0.002845205527246803,0.0,0.005157484313176526,0.2249966596613985,0.007229517765529995,0.21108916419859244,0.22587112780647672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25 Phocaea (A853 GB),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0007765414801204746,0.9201650686505419,0.13396980920479862,0.0,0.0,-0.0010466728280197073,0.00018719046458539696,4.039124299116656,0.01852947941923851,2.21,0.44,0.45285169845272644,0.1116213711796847,Valid,0.0,0.0015096556669659256,0.0,0.0,0.1733150329740837,0.005478269192521458,0.16312887995128086,0.17532120468432733,0.21641999214011154,0.00807359410774453,0.20523427832394742,0.22147355825807696,0.0,0.0,0.0,0.0,0.0,0.0017111060356859774,0.0,0.0,0.0,0.0,0.0,0.0,0.16103879041932878,0.009036794191942955,0.1642313417225315,0.18173958856481898,0.21768330998425053,0.006427833995409695,0.2030445667197325,0.21603115120566532,0.0,0.005534293832764375,0.0,0.007454902594098535,0.0,0.008951211680225096,0.0,0.015468618960455802,0.0,0.002826847224811581,0.0,0.005646344615414974,0.2315428744822255,0.006091624911352463,0.21763317745969243,0.23053356846151943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160 Una (A876 DA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 1.91 +/- 0.97 g/cm3),C,SiMDA Substring Match,N/A,,,,,,,,,,1.91,0.97,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47 Aglaja (A857 RA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 2.17 +/- 1.19 g/cm3),B,SiMDA Substring Match,N/A,,,,,,,,,,2.17,1.19,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596 Scheila (A906 DL),Excluded,Excessive bulk density uncertainty (> 50% relative error: 3.42 +/- 2.63 g/cm3),T,SiMDA Substring Match,N/A,,,,,,,,,,3.42,2.63,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121 Hermione (A872 JA),Excluded,Excessive bulk density uncertainty (> 50% relative error: 1.31 +/- 0.77 g/cm3),Ch,SiMDA Substring Match,N/A,,,,,,,,,,1.31,0.77,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534 Nassovia (A904 HD),Analyzed,None,Sq,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008544666845266245,1.0901327451102367,0.09688699360341158,0.0,0.0,-0.0009719048666886674,0.00018355767281234118,4.065005314106109,0.02496379257623744,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.1615306024841237,0.007051657386021088,0.15007748881385272,0.16336960336576853,0.2159643005971194,0.00840136870498115,0.20893831277412409,0.2255192972292018,0.0,0.0,0.0,0.0,0.0,0.0014004634378825538,0.0,0.0,0.0,0.0,0.0,0.0,0.16140505718567902,0.012138285619381814,0.16229731268176384,0.1869901219806355,0.22310054091361403,0.006821367218655414,0.21002929975179463,0.22517615204918742,0.0,0.004927572242448613,0.0,0.0,0.0,0.005409033985990156,0.0,0.0,0.0,0.002655805208474941,0.0,0.0,0.23799949881946383,0.007090552618876482,0.22295334575556652,0.23783948628153795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917 Cuyo (1968 AA),Analyzed,None,Sl,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008810791953312074,1.059737664587416,0.08699201741654572,0.0,0.0,-0.0006263170506391748,0.00019162311493134114,3.8861764757576807,0.0028208345448948757,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.12198266638626931,0.0007893373570077376,0.12113925724909735,0.1223539471779307,0.12209174596139732,0.0008211338291798885,0.12093789083791948,0.1225811179373329,0.1338408768872984,0.0013714608725687784,0.1314134849796758,0.13413634529509644,0.0,0.0,0.0,0.0,0.0,0.0008573843932526338,0.0,0.0,0.0,0.0,0.0,0.0,0.12048005150737821,0.0012400187268563417,0.12013163493295412,0.12255122533583378,0.12663008797681313,0.0007859398499138701,0.12567476178919004,0.12718228327530162,0.12125344848336507,0.0009570637469684213,0.12020689601141239,0.12209576093376581,0.12679019656706908,0.0007278464231710272,0.1257353356685111,0.1272748508166213,0.0,0.0029583127792704752,0.0,0.0052871717049389096,0.12693092623040955,0.0007420341569078861,0.12602802050331863,0.12738521315437354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11398 (1998 YP11),Analyzed,None,Sr,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0006813303437107949,0.9832299463272737,0.11015049631764329,0.0,0.0,-0.0006180383528020253,0.00015100220942304042,3.879126907947483,0.003401367789509063,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.12593670686127903,0.0008456011028458377,0.1245516390256352,0.12613770183482823,0.12166785369551066,0.0008024516223391991,0.12038292321233102,0.12205480750513018,0.1290272384747644,0.0018426958583137897,0.12828497397959,0.13233458394097136,0.0,0.0,0.0,0.0,0.0,0.0006711603343774625,0.0,0.0,0.0,0.0,0.0,0.0,0.11807298077602128,0.0012459773538218953,0.11830556903728483,0.12084763296336323,0.12667625163976495,0.0007294279169931431,0.1254286137272682,0.1268573810169485,0.12507838644739097,0.001109379373013937,0.12333578656928913,0.12559668517312364,0.1267736835392455,0.0006806072651987071,0.1256195519517767,0.12698744106994814,0.0,0.0020206798851774652,0.0,0.0,0.12676689856602325,0.0007069087859769861,0.12564643634428793,0.12704484296739538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332 Marconia (1934 AA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0074 < 0.0150, Band II depth = 0.0000 < 0.0150)",Ld,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720 Bohlinia (A911 UL),Analyzed,None,Sq,SiMDA Substring Match,Stony/Metallic,0.0008569717166720195,1.0890407603471204,0.09483369973760725,0.04635093747665642,0.4887601939490239,-0.0010904559391852924,0.00021951535019532834,4.068959486442477,0.023367300466292148,2.74,0.56,0.3266091714283438,0.12862696450884079,Valid,0.0,0.0,0.0,0.0,0.16048897853424432,0.007996148123781827,0.1483162545213835,0.1640210114539573,0.22147611629336977,0.009252530819508895,0.21003397995912176,0.22859149290426942,0.0,0.0,0.0,0.0,0.0,0.0016637311355047985,0.0,0.0,0.0,0.0,0.0,0.0,0.16189170556841667,0.01170481984875525,0.16159903080159072,0.18438580340095523,0.22063378830981167,0.006532239194622301,0.20970829336144156,0.22161801051155403,0.0,0.0036824142386054685,0.0,0.0,0.0,0.0049020155532480654,0.0,0.0,0.0,0.0034015231978016913,0.0,0.006332556988438036,0.23550941129415756,0.006465034874915769,0.22426465127956358,0.2365267816429076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36 Atalante (A855 TA),Excluded,Albedo too low for spectral feature discrimination (Albedo = 0.0290 < 0.03),C,SiMDA Substring Match,N/A,,,,,,,,,,6.17,5.48,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219071 (1997 US9),Analyzed,None,Q,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0009793982307430937,1.0130682421165778,0.2157588577472237,0.0,0.0,-0.0010263568526964275,0.00019102436876034095,4.045425690243266,0.027459454799258095,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.009310253882838284,0.0,0.02017140421501192,0.15367857810223312,0.010207877721575111,0.14832306549003751,0.16759781791014683,0.20308653725032846,0.009757674030925435,0.19554854181377854,0.21385630368644334,0.0,0.0,0.0,0.0,0.0,0.0021256076421197058,0.0,0.0,0.0,0.0,0.0,0.0,0.15401637089184506,0.013956990906007048,0.15769395396925054,0.18549553654842948,0.2143740519387973,0.008636360718788268,0.1985912461959657,0.21423026289983557,0.03348901410763767,0.01576128360572778,0.0,0.032346672228899566,0.0,0.009729397005869514,0.0,0.016630960476522585,0.015617223940941536,0.0037992081601898745,0.010657744676722458,0.01812711766890492,0.2257382237682168,0.00792416029568399,0.20948017590694543,0.2236912973025093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7889 (1994 LX),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",V,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076 Viola (1926 TE),Excluded,Excessive bulk density uncertainty (> 50% relative error: 1.31 +/- 0.77 g/cm3),C,SiMDA Substring Match,N/A,,,,,,,,,,1.31,0.77,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99942 Apophis (2004 MN4),Analyzed,None,Sq,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0009528881689403605,1.0352318723664016,0.14329247760791963,0.009843253125839224,0.06869343939165162,-0.0007875143171968578,0.00015374625610218169,4.044761492812093,0.027712366980308566,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.012791908003551627,0.0,0.0,0.1234235060887531,0.006152920736118705,0.11686748629008162,0.12881123729412752,0.15513434696924042,0.008322768512235342,0.14974973236162287,0.1646763029228122,0.0,0.0,0.0,0.0,0.0,0.0014511930288732416,0.0,0.0,0.0,0.0,0.0,0.0,0.147071125289034,0.011104909018303103,0.14032222696893534,0.16030673634750056,0.16492469632596704,0.006870898525256202,0.15762107658239355,0.16837207753358127,0.10116340820765596,0.006168731656277577,0.0954283335274312,0.10611106735913792,0.12102210916430346,0.0062740780773085,0.1133109476066267,0.12604291213869012,0.018148557881710884,0.0035874008552707307,0.013820314151134055,0.020685979494554523,0.1691122500733352,0.007364403435126013,0.16179376426207068,0.17366120255140235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162998 (2001 SK162),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",T,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302 Clarissa (A890 VA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",F,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438 Zeuxo (A898 VG),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",F:,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10115 (1992 SK),Analyzed,None,S:,NEOWISE Diameter-Porosity Model,Stony/Metallic (Auto-AIC),0.0005621036240903693,0.8923957574199243,0.09165657697381491,0.03249979337514797,0.3545822291010577,-0.00046279790271956087,0.00013397051512590446,3.8798541023130424,0.00278136727306878,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.12434544092276725,0.0006784190198926107,0.12361493111050888,0.12490964166338489,0.11989321335420525,0.0007597302426852573,0.11871639785538791,0.12035543637101358,0.12595109038225663,0.0015281474901456778,0.12551158000127252,0.1287758668655712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11975035988084208,0.0009439713351841348,0.11901196119927991,0.12082929022239319,0.12434544081991704,0.0006850205561193548,0.1235170451630886,0.12497746667114265,0.12434544178880207,0.0007233366425010708,0.12356789122102668,0.12489891983486678,0.12434544132290246,0.0007079994999813945,0.12363291024665238,0.12496928897443417,0.012678129850301426,0.0030725158565172374,0.009554771244231512,0.015447589567202226,0.12434544167800582,0.0006943540602667743,0.1235440195784749,0.12502055181744814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Metis (A848 HA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0005912470412551442,0.9363565651843929,0.07665532915858753,0.0,0.0,-0.0006577588188334523,0.00013302542262775278,3.8780662039423857,0.002344279115862229,3.6,0.87,0.07170228390111222,0.15193404757272266,Valid,0.12636332868002284,0.0006420118540471602,0.12550252682300936,0.12670474896037787,0.12152840458365989,0.0006021575354794236,0.12086537996261759,0.12197557468869712,0.1290504578806745,0.0009052874898763494,0.1283459257386207,0.12969102827640697,0.0,0.0,0.0,0.0,0.0,0.0004444760646972339,0.0,0.0,0.0,0.0,0.0,0.0,0.1175967588233734,0.0008365957601054811,0.11766386001124524,0.11930026586806758,0.12636352730799735,0.0005673835013804469,0.1255301045894437,0.12660502032845242,0.12637163856255376,0.0006193067545955528,0.125565568815948,0.1267465545657873,0.12636275531545307,0.0006248510490888255,0.1256759018669192,0.12688183336377545,0.0,0.0014945375449488627,0.0,0.0,0.12636312884626513,0.0005775307047269912,0.12547582143267305,0.12656652506610983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324 Bamberga (A892 DA),Analyzed,None,Cb,SiMDA Substring Match,Primitive/Aqueous,0.0009483829303058881,1.0859136295883391,0.018249176728869276,0.0,,-0.0002139076692004349,0.0002035959458501752,2.3532733302740465,0.009546825121270931,1.52,0.2,0.3540911799552876,0.08587170977171528,Valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21660754977968288,0.006452852485337295,0.21093933100250675,0.22373299968809307,0.2179157582671257,0.006705171278032559,0.21214100746295506,0.22494389326874473,0.19537291633024492,0.007315252287263193,0.18745425953057088,0.20159201341230573,0.19911950851317764,0.006420896819444011,0.19155787761056808,0.20451512177326836,0.1709842671097687,0.007280355300737813,0.1635741982553568,0.17677612964311804
364 Isara (A893 FE),Excluded,Incomplete spectral data (33/161 missing channels = 20.5% > 20% threshold),S,SiMDA Substring Match,N/A,,,,,,,,,,4.29,2.18,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749 Balam (1982 BG1),Excluded,Incomplete spectral data (33/161 missing channels = 20.5% > 20% threshold),S,SiMDA Substring Match,N/A,,,,,,,,,,2.83,3.64,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344 Desiderata (A892 WA),Excluded,Incomplete spectral data (33/161 missing channels = 20.5% > 20% threshold),C,SiMDA Substring Match,N/A,,,,,,,,,,1.22,0.43,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368 Beltrovata (1977 RA),Excluded,Incomplete spectral data (33/161 missing channels = 20.5% > 20% threshold),SQ,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334 Chicago (A892 QB),Excluded,Incomplete spectral data (34/161 missing channels = 21.1% > 20% threshold),C,SiMDA Substring Match,N/A,,,,,,,,,,2.06,2.31,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268 Adorea (A887 LA),Excluded,Incomplete spectral data (34/161 missing channels = 21.1% > 20% threshold),X,SiMDA Substring Match,N/A,,,,,,,,,,2.24,1.56,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167 Dubiago (1930 PB),Excluded,Incomplete spectral data (34/161 missing channels = 21.1% > 20% threshold),D,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162142 (1998 VR),Excluded,Incomplete spectral data (34/161 missing channels = 21.1% > 20% threshold),Sk,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583 Antilochus (1950 SA),Excluded,Incomplete spectral data (35/161 missing channels = 21.7% > 20% threshold),D,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939 Isberga (A920 TD),Excluded,Incomplete spectral data (35/161 missing channels = 21.7% > 20% threshold),S,SiMDA Substring Match,N/A,,,,,,,,,,3.53,3.36,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015 Wilson-Harrington (1979 VA),Excluded,Incomplete spectral data (36/161 missing channels = 22.4% > 20% threshold),CF,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12923 Zephyr (1999 GK4),Excluded,Incomplete spectral data (36/161 missing channels = 22.4% > 20% threshold),S:,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617 Patroclus (A906 UL),Excluded,Incomplete spectral data (37/161 missing channels = 23.0% > 20% threshold),X,SiMDA Substring Match,N/A,,,,,,,,,,0.88,0.17,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311 El Leoncito (1974 TA1),Excluded,Incomplete spectral data (37/161 missing channels = 23.0% > 20% threshold),D,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99942 Apophis (2004 MN4),Excluded,Incomplete spectral data (37/161 missing channels = 23.0% > 20% threshold),Sq,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854 Frostia (A916 GO),Excluded,Incomplete spectral data (38/161 missing channels = 23.6% > 20% threshold),V,SiMDA Substring Match,N/A,,,,,,,,,,0.88,0.13,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180 Rita (1931 GE),Excluded,Incomplete spectral data (38/161 missing channels = 23.6% > 20% threshold),P,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96590 (1998 XB),Excluded,Incomplete spectral data (39/161 missing channels = 24.2% > 20% threshold),S:,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12538 (1998 OH),Excluded,Incomplete spectral data (40/161 missing channels = 24.8% > 20% threshold),S:,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762 Pulcova (A913 RD),Excluded,Incomplete spectral data (42/161 missing channels = 26.1% > 20% threshold),Cb,SiMDA Substring Match,N/A,,,,,,,,,,1.0,0.14,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
